od,start_latitude,start_longitude,end_latitude,end_longitude,length_km_shortest_path,interv_dist_shortest_path,co2_shortest_path,length_km_best_interv_dist,interv_dist_best_interv_dist,co2_best_interv_dist,best_interv_dist_is_shortest,length_km_best_co2,interv_dist_best_co2,co2_best_co2,best_co2_is_shortest
"(2071928295, 5856138160)",53.5507188,10.0047553,53.5463713,9.9656417,3.106286999999999,708.5292833333333,0.4529036999999999,3.106286999999999,708.5292833333333,0.4529036999999999,True,3.106286999999999,708.5292833333333,0.4529036999999999,True
"(1905830716, 76463169)",53.5498554,9.9573182,53.5402457,9.9937527,3.3574619999999995,620.3984833333334,0.45933786666666665,3.3574619999999995,620.3984833333334,0.45933786666666665,True,3.3574619999999995,620.3984833333334,0.45933786666666665,True
"(371195935, 76463167)",53.5501284,10.0065696,53.5421415,9.995974,1.3287660000000001,373.28894166666663,0.20760993333333333,1.3287660000000001,373.28894166666663,0.20760993333333333,True,1.3287660000000001,373.28894166666663,0.20760993333333333,True
"(249708187, 52708013)",53.5411564,9.9998072,53.5519165,9.9561718,4.157085000000001,892.3102749999998,0.5950585000000002,4.157085000000001,892.3102749999998,0.5950585000000002,True,4.157085000000001,892.3102749999998,0.5950585000000002,True
"(218156766, 16738085)",53.5576016,9.9641687,53.5667711,9.9959139,3.0652730000000004,533.2285833333333,0.41500230000000005,3.0652730000000004,533.2285833333333,0.41500230000000005,True,3.0652730000000004,533.2285833333333,0.41500230000000005,True
"(548816044, 684857772)",53.5543917,9.9817788,53.546719,9.9971556,1.5869209999999998,360.9536416666666,0.22987543333333332,1.667467,341.1556333333333,0.2344883666666667,False,1.5869209999999998,360.9536416666666,0.22987543333333332,True
"(25075681, 483421335)",53.5459564,9.9914168,53.5496297,9.9583068,2.702509,701.3967499999999,0.4135675666666667,2.970931,594.7446833333333,0.41230143333333336,False,2.970931,594.7446833333333,0.41230143333333336,False
"(244990117, 32225835)",53.5573143,9.969508,53.5533651,9.9781603,0.9672470000000001,127.08987499999999,0.12056636666666667,0.9672470000000001,127.08987499999999,0.12056636666666667,True,0.9672470000000001,127.08987499999999,0.12056636666666667,True
"(21112791, 481220563)",53.5640285,9.9878599,53.5632536,9.9605576,2.7744809999999998,482.8218499999999,0.37381476666666663,2.7744809999999998,482.8218499999999,0.37381476666666663,True,2.7744809999999998,482.8218499999999,0.37381476666666663,True
"(63611057, 2295125040)",53.5516569,9.9579003,53.5409892,10.0039401,3.8811499999999994,832.1665166666667,0.5545566666666666,3.8811499999999994,832.1665166666667,0.5545566666666666,True,3.8811499999999994,832.1665166666667,0.5545566666666666,True
"(16738085, 61826942)",53.5667711,9.9959139,53.5552567,9.954469,3.8069319999999998,688.0971499999998,0.5132432,3.888138,686.8627166666666,0.5215554666666667,False,3.8069319999999998,688.0971499999998,0.5132432,True
"(3144002044, 267262860)",53.5722507,9.9786898,53.5594343,9.9754748,1.569749,397.80672500000003,0.23553323333333337,1.7873610000000002,388.24763333333334,0.2529277666666667,False,1.569749,397.80672500000003,0.23553323333333337,True
"(18130130, 28842154)",53.5449892,9.9856457,53.5598969,9.9944255,2.554609,686.0706749999999,0.39141090000000006,2.8941390000000005,675.7195416666666,0.42420556666666676,False,2.554609,686.0706749999999,0.39141090000000006,True
"(193698329, 21033589)",53.548299,9.9994893,53.5588778,10.0083576,1.9902639999999998,554.1648916666666,0.30729306666666667,2.301748,539.2251,0.3330498,False,1.9902639999999998,554.1648916666666,0.30729306666666667,True
"(205288520, 3447133292)",53.5455394,9.9536224,53.5641465,9.9732085,3.360754,664.483625,0.4636754,3.700259999999999,643.9496833333333,0.4984343333333333,False,3.360754,664.483625,0.4636754,True
"(3144002044, 17705438)",53.5722507,9.9786898,53.5639011,9.9521171,2.312275,460.74952499999995,0.32324416666666667,2.312275,460.74952499999995,0.32324416666666667,True,2.312275,460.74952499999995,0.32324416666666667,True
"(36571739, 249741640)",53.5477367,9.9782438,53.548326,10.0058185,3.0049409999999996,576.2372166666667,0.4131107666666667,3.0049409999999996,576.2372166666667,0.4131107666666667,True,3.0049409999999996,576.2372166666667,0.4131107666666667,True
"(18161560, 1905830716)",53.5648071,9.9593868,53.5498554,9.9573182,2.280609,587.4531166666666,0.34194423333333335,2.284466,526.5173166666666,0.33262993333333335,False,2.284466,526.5173166666666,0.33262993333333335,False
"(16712063, 21423324)",53.5612779,9.9550171,53.556389,9.962836,0.962175,153.922,0.12720916666666668,0.962175,153.922,0.12720916666666668,True,0.962175,153.922,0.12720916666666668,True
"(52183950, 1561370987)",53.5501134,9.9694213,53.5531557,9.9835861,1.4186119999999998,311.00649166666665,0.20500286666666667,1.4186119999999998,311.00649166666665,0.20500286666666667,True,1.4186119999999998,311.00649166666665,0.20500286666666667,True
"(16334323, 218172667)",53.5726031,9.9861408,53.5524231,9.966707,3.186166,638.978675,0.44811660000000003,4.00572,604.894475,0.5203636666666667,False,3.186166,638.978675,0.44811660000000003,True
"(1905830716, 17705429)",53.5498554,9.9573182,53.5624928,9.9523469,2.669834,474.6689083333333,0.3561334,2.669834,474.6689083333333,0.3561334,True,2.669834,474.6689083333333,0.3561334,True
"(9942716577, 499471955)",53.5464338,10.0071734,53.5670656,9.9985635,4.038496,735.9778,0.5454246,4.038496,735.9778,0.5454246,True,4.038496,735.9778,0.5454246,True
"(26149175, 244990117)",53.5526757,9.960827,53.5573143,9.969508,1.218849,168.67005833333332,0.1550015666666667,1.218849,168.67005833333332,0.1550015666666667,True,1.218849,168.67005833333332,0.1550015666666667,True
"(16568184, 76463167)",53.5496665,9.9553796,53.5421415,9.995974,3.178605,581.77945,0.43676050000000005,3.178605,581.77945,0.43676050000000005,True,3.178605,581.77945,0.43676050000000005,True
"(20238299, 1905830716)",53.5706553,9.9974825,53.5498554,9.9573182,4.20366,701.3733416666666,0.5635410000000001,4.20366,701.3733416666666,0.5635410000000001,True,4.20366,701.3733416666666,0.5635410000000001,True
"(26149175, 76463165)",53.5526757,9.960827,53.5415129,9.9965526,3.1583340000000004,979.8464416666666,0.5063500666666667,3.2610840000000003,688.11095,0.46549173333333344,False,3.2610840000000003,688.11095,0.46549173333333344,False
