od,start_latitude,start_longitude,end_latitude,end_longitude,length_km_shortest_path,interv_dist_shortest_path,co2_shortest_path,length_km_best_interv_dist,interv_dist_best_interv_dist,co2_best_interv_dist,best_interv_dist_is_shortest,length_km_best_co2,interv_dist_best_co2,co2_best_co2,best_co2_is_shortest
"(36571751, 18652854)",53.5465981,9.9761639,53.569913,9.9791179,3.49206,278.1986,0.6398060000000001,3.49206,278.1986,0.6398060000000001,True,3.49206,278.1986,0.6398060000000001,True
"(205067293, 14398550)",53.5530016,9.9964522,53.5577857,9.9931898,0.976394,74.6937,0.16843940000000002,0.976394,74.6937,0.16843940000000002,True,0.976394,74.6937,0.16843940000000002,True
"(25737307, 26084079)",53.542708,9.9844738,53.5586242,9.9937705,2.635482,252.08249999999998,0.5383482,3.0415339999999995,247.35209999999998,0.5613534,False,2.635482,252.08249999999998,0.5383482,True
"(249741660, 61836881)",53.5481475,10.0062143,53.5524447,9.9627661,3.153705,169.57799999999997,0.5641705,3.153705,169.57799999999997,0.5641705,True,3.153705,169.57799999999997,0.5641705,True
"(28929024, 25075703)",53.5695385,9.9543594,53.5466853,9.9865002,4.316465,367.0419,0.7937465000000001,4.533535,330.3528,0.8229535,False,4.316465,367.0419,0.7937465000000001,True
"(2556672584, 21074933)",53.5630678,9.9655186,53.5641052,9.9925305,2.864312,134.08399999999997,0.4288312,2.864312,134.08399999999997,0.4288312,True,2.864312,134.08399999999997,0.4288312,True
"(563928454, 18130090)",53.5496487,9.9732171,53.5470821,9.9999455,1.923836,99.78309999999999,0.34318360000000003,1.923836,99.78309999999999,0.34318360000000003,True,1.923836,99.78309999999999,0.34318360000000003,True
"(1705496733, 18652847)",53.5500518,9.9777442,53.5683898,9.9753869,2.7992209999999997,250.541,0.5431220999999999,3.050396,216.19850000000002,0.5294396,False,3.050396,216.19850000000002,0.5294396,False
"(61831118, 18652847)",53.5539863,9.9632616,53.5683898,9.9753869,2.433564,168.761,0.40895640000000005,2.433564,168.761,0.40895640000000005,True,2.433564,168.761,0.40895640000000005,True
"(22120139, 249741640)",53.5542021,9.9910077,53.548326,10.0058185,1.835989,49.2812,0.2564989,1.835989,49.2812,0.2564989,True,1.835989,49.2812,0.2564989,True
"(184048147, 244203525)",53.563526,9.9943997,53.5584452,9.9936003,0.7405940000000001,44.8716,0.12125940000000002,0.7405940000000001,44.8716,0.12125940000000002,True,0.7405940000000001,44.8716,0.12125940000000002,True
"(18652836, 250385909)",53.5742548,9.9861404,53.5474898,10.0006409,3.6835299999999997,225.214,0.6491530000000001,3.6835299999999997,225.214,0.6491530000000001,True,3.6835299999999997,225.214,0.6491530000000001,True
"(17704906, 164018116)",53.56093,9.9549974,53.5720777,9.9590537,2.0597280000000002,189.3323,0.3721728000000001,2.076192,172.2707,0.38581920000000003,False,2.0597280000000002,189.3323,0.3721728000000001,True
"(14398550, 250385407)",53.5577857,9.9931898,53.5476627,10.000799,1.820506,108.8146,0.3077506,1.820506,108.8146,0.3077506,True,1.820506,108.8146,0.3077506,True
"(18161556, 18244815)",53.5690523,9.9665865,53.5694086,9.9635406,0.6307050000000002,19.182199999999998,0.08877050000000002,0.6307050000000002,19.182199999999998,0.08877050000000002,True,0.6307050000000002,19.182199999999998,0.08877050000000002,True
"(243506458, 20243509)",53.5447174,9.9913969,53.5652324,9.9803937,3.225229,234.20159999999998,0.6001229000000001,3.225229,234.20159999999998,0.6001229000000001,True,3.225229,234.20159999999998,0.6001229000000001,True
"(18653548, 540212381)",53.5501902,9.9842327,53.5489864,9.9871407,0.489512,58.7004,0.1049512,0.489512,58.7004,0.1049512,True,0.489512,58.7004,0.1049512,True
"(60269990, 52187767)",53.543034,9.9901105,53.5455153,9.9724958,1.3284369999999999,82.72380000000001,0.2216437,1.3284369999999999,82.72380000000001,0.2216437,True,1.3284369999999999,82.72380000000001,0.2216437,True
"(17704906, 4583729803)",53.56093,9.9549974,53.5402929,10.0072332,5.231025,303.6527,0.8637025,5.231025,303.6527,0.8637025,True,5.231025,303.6527,0.8637025,True
"(18652834, 52187767)",53.5742652,9.988709,53.5455153,9.9724958,4.272814000000001,334.5431,0.7597814000000002,4.667158000000001,247.4629,0.7232158000000001,False,4.401219,254.87,0.7202219000000001,False
"(20830194, 60270008)",53.5709287,10.0001261,53.5473814,9.9887929,3.2196909999999996,219.58370000000002,0.5720691,3.2196909999999996,219.58370000000002,0.5720691,True,3.2196909999999996,219.58370000000002,0.5720691,True
"(2556672584, 32225837)",53.5630678,9.9655186,53.5521969,9.9769943,2.03995,131.5757,0.29559500000000005,2.03995,131.5757,0.29559500000000005,True,2.03995,131.5757,0.29559500000000005,True
"(294129010, 3748379168)",53.5722346,9.9783058,53.545279,9.9894776,3.896092,316.41319999999996,0.7609092,4.505790000000001,298.91999999999996,0.8377790000000002,False,3.896092,316.41319999999996,0.7609092,True
"(249811033, 1524336657)",53.5474308,10.0043713,53.5604725,9.9731318,3.294458,286.425,0.6479458,3.630183,191.3284,0.5751183,False,3.630183,191.3284,0.5751183,False
"(5077328712, 21112791)",53.5642169,9.9773532,53.5640285,9.9878599,1.551221,111.94820000000001,0.2471221,1.551221,111.94820000000001,0.2471221,True,1.551221,111.94820000000001,0.2471221,True
"(32225837, 32206480)",53.5521969,9.9769943,53.5565017,9.9880046,1.093717,136.30610000000001,0.2185717,1.1489420000000001,113.0581,0.2272942,False,1.093717,136.30610000000001,0.2185717,True
"(18161556, 205066908)",53.5690523,9.9665865,53.5511677,9.9975208,3.528684,185.4189,0.5797684000000001,3.528684,185.4189,0.5797684000000001,True,3.528684,185.4189,0.5797684000000001,True
"(243886709, 82661975)",53.5480379,9.9823888,53.546389,9.9561618,2.548942,191.6492,0.45889420000000003,2.548942,191.6492,0.45889420000000003,True,2.548942,191.6492,0.45889420000000003,True
"(2012893874, 32206470)",53.5397192,9.9938588,53.5560945,9.9922904,2.9504630000000005,265.0114,0.5606463000000002,3.138657,262.40160000000003,0.5946657000000001,False,2.9504630000000005,265.0114,0.5606463000000002,True
"(759714713, 540212381)",53.5426897,9.9850569,53.5489864,9.9871407,0.9186099999999999,109.7584,0.20386100000000001,0.9186099999999999,109.7584,0.20386100000000001,True,0.9186099999999999,109.7584,0.20386100000000001,True
"(1747120465, 21033587)",53.5445618,10.0064615,53.5578435,10.0102172,2.28327,198.85999999999999,0.44112700000000005,2.28327,198.85999999999999,0.44112700000000005,True,2.28327,198.85999999999999,0.44112700000000005,True
"(20823401, 26149178)",53.5704273,9.9677443,53.5510938,9.9640892,2.45099,187.87630000000001,0.41519900000000004,2.5326339999999994,178.4571,0.4304634,False,2.45099,187.87630000000001,0.41519900000000004,True
"(28842154, 21178482)",53.5598969,9.9944255,53.5661867,9.9865797,1.0761329999999998,96.67710000000001,0.1921133,1.116132,91.7114,0.1972132,False,1.0761329999999998,96.67710000000001,0.1921133,True
"(9006869435, 21093480)",53.5710569,9.9808755,53.5568802,9.9639823,2.541091,213.7181,0.48730910000000005,2.541091,213.7181,0.48730910000000005,True,2.541091,213.7181,0.48730910000000005,True
"(16712063, 91761568)",53.5612779,9.9550171,53.548504,10.0101671,4.485417999999999,331.1858,0.8198417999999998,4.6141689999999995,265.9529,0.7922168999999999,False,4.6141689999999995,265.9529,0.7922168999999999,False
"(16712063, 164018116)",53.5612779,9.9550171,53.5720777,9.9590537,1.4693260000000001,113.8911,0.25613260000000004,1.48579,96.8295,0.269779,False,1.4693260000000001,113.8911,0.25613260000000004,True
"(28842154, 2012893874)",53.5598969,9.9944255,53.5397192,9.9938588,2.8030079999999997,181.1754,0.5107008,2.8030079999999997,181.1754,0.5107008,True,2.8030079999999997,181.1754,0.5107008,True
"(243888548, 21093480)",53.548413,9.9813283,53.5568802,9.9639823,1.858586,123.1419,0.3327586,1.858586,123.1419,0.3327586,True,1.858586,123.1419,0.3327586,True
"(249811033, 13879893)",53.5474308,10.0043713,53.5533705,10.002711,1.0011359999999998,122.24199999999999,0.2241136,1.0011359999999998,122.24199999999999,0.2241136,True,1.0011359999999998,122.24199999999999,0.2241136,True
"(21112791, 739654528)",53.5640285,9.9878599,53.5432399,9.9931604,2.903641,211.6205,0.5436641,2.903641,211.6205,0.5436641,True,2.903641,211.6205,0.5436641,True
"(205082852, 14398550)",53.5492602,9.9961163,53.5577857,9.9931898,1.496462,115.1118,0.2736462,1.496462,115.1118,0.2736462,True,1.496462,115.1118,0.2736462,True
"(2960125507, 238016269)",53.5701293,9.9846251,53.5605339,9.9905679,1.3664150000000002,110.38139999999999,0.24304150000000002,1.3664150000000002,110.38139999999999,0.24304150000000002,True,1.3664150000000002,110.38139999999999,0.24304150000000002,True
"(3032426964, 32225837)",53.5460209,9.9695767,53.5521969,9.9769943,1.2025050000000002,80.5593,0.20795050000000004,1.2025050000000002,80.5593,0.20795050000000004,True,1.2025050000000002,80.5593,0.20795050000000004,True
"(411754919, 14398550)",53.543777,9.9870228,53.5577857,9.9931898,2.6174239999999993,184.519,0.46574239999999995,2.6174239999999993,184.519,0.46574239999999995,True,2.6174239999999993,184.519,0.46574239999999995,True
"(20948555, 17705428)",53.5725003,9.9708153,53.5635219,9.9562268,1.7931130000000002,136.1953,0.29901130000000004,1.7933869999999998,114.16799999999999,0.3121387,False,1.797339,144.78150000000002,0.2906339,False
"(266197525, 203890537)",53.5587829,9.9940419,53.5494317,10.0050268,1.5614309999999998,139.0244,0.31854309999999997,1.5614309999999998,139.0244,0.31854309999999997,True,1.5614309999999998,139.0244,0.31854309999999997,True
"(258684377, 8545043237)",53.557287,10.0010872,53.5453524,9.9725684,3.0289070000000002,265.63439999999997,0.5726907000000001,3.407257,188.1395,0.5468257000000001,False,3.407257,188.1395,0.5468257000000001,False
"(21074933, 250656387)",53.5641052,9.9925305,53.5446286,10.0066819,3.357122000000001,238.1429,0.6122122000000001,3.357122000000001,238.1429,0.6122122000000001,True,3.357122000000001,238.1429,0.6122122000000001,True
"(18653539, 674455339)",53.5483633,9.9833058,53.560059,9.9894837,2.1633769999999997,207.767,0.41713769999999994,2.315038,205.64640000000003,0.3995038,False,2.315038,205.64640000000003,0.3995038,False
"(18244811, 18130094)",53.5687118,9.9730228,53.5453071,9.9939696,3.6540459999999997,228.4029,0.6522046,3.6540459999999997,228.4029,0.6522046,True,3.6540459999999997,228.4029,0.6522046,True
"(205068512, 21112791)",53.5538759,9.9981383,53.5640285,9.9878599,1.697948,150.24569999999997,0.28709480000000004,1.697948,150.24569999999997,0.28709480000000004,True,1.697948,150.24569999999997,0.28709480000000004,True
"(21178482, 677709137)",53.5661867,9.9865797,53.55613,9.9748454,2.200619,149.5788,0.37466190000000005,2.2818250000000004,146.0691,0.37998250000000006,False,2.200619,149.5788,0.37466190000000005,True
"(677709137, 1562406626)",53.55613,9.9748454,53.5595535,9.9958935,1.7271660000000002,117.9546,0.34171660000000004,1.7271660000000002,117.9546,0.34171660000000004,True,1.7271660000000002,117.9546,0.34171660000000004,True
"(3748379168, 77777609)",53.545279,9.9894776,53.5449625,9.9951402,0.51371,27.145400000000002,0.068971,0.51371,27.145400000000002,0.068971,True,0.51371,27.145400000000002,0.068971,True
"(52187767, 1506769143)",53.5455153,9.9724958,53.5488428,9.9535308,1.6385439999999998,129.3283,0.3146544,1.77838,113.8911,0.287038,False,1.77838,113.8911,0.287038,False
"(28842154, 18130130)",53.5598969,9.9944255,53.5449892,9.9856457,2.3321789999999996,250.128,0.5093179,2.3321789999999996,250.128,0.5093179,True,2.3321789999999996,250.128,0.5093179,True
"(32225837, 20938593)",53.5521969,9.9769943,53.5561498,10.0057585,2.6624920000000003,138.35750000000002,0.4659492,2.6624920000000003,138.35750000000002,0.4659492,True,2.6624920000000003,138.35750000000002,0.4659492,True
"(5077328712, 249741660)",53.5642169,9.9773532,53.5481475,10.0062143,3.0191920000000003,187.8603,0.5535192000000001,3.0191920000000003,187.8603,0.5535192000000001,True,3.0191920000000003,187.8603,0.5535192000000001,True
"(13879893, 52148004)",53.5533705,10.002711,53.5469904,9.962954,3.4136800000000003,215.68630000000002,0.5804680000000001,3.4136800000000003,215.68630000000002,0.5804680000000001,True,3.4136800000000003,215.68630000000002,0.5804680000000001,True
"(164010989, 1561539027)",53.5736214,9.9622301,53.557339,10.0029342,3.4585980000000003,155.08460000000002,0.5491598000000001,3.4585980000000003,155.08460000000002,0.5491598000000001,True,3.4585980000000003,155.08460000000002,0.5491598000000001,True
